pl_name,hostname,sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_bmassj,st_mass,rowupdate
"Kepler-129 c","Kepler-129",1,3,82.20001050,0.391900,,1.20,"2014-11-21"
"Kepler-126 b","Kepler-126",1,3,10.49566303,0.095800,,1.06,"2017-05-08"
"Kepler-129 b","Kepler-129",1,3,15.79161900,,,1.02,"2015-05-21"
"Kepler-36 c","Kepler-36",1,2,16.23187130,,0.03024,1.03,"2020-11-13"
"Kepler-126 d","Kepler-126",1,3,100.28286930,0.437124,0.17176,1.11,"2024-02-21"
"Kepler-139 c","Kepler-139",1,4,,,,,"2018-09-04"
"Kepler-145 b","Kepler-145",1,2,22.95059544,,,1.14,"2016-07-26"
"Kepler-510 b","Kepler-510",1,1,19.55663000,0.153000,,1.24,"2013-10-28"
"Kepler-139 b","Kepler-139",1,4,15.77111067,,,0.98,"2018-09-25"
"Kepler-406 b","Kepler-406",1,2,2.42630084,0.035974,0.01677,1.05,"2024-02-21"
"Kepler-134 b","Kepler-134",1,2,5.31743542,0.064400,,1.26,"2014-11-18"
"Kepler-130 c","Kepler-130",2,3,27.50868600,,,1.09,"2015-05-21"
"KOI-351 h","KOI-351",1,8,331.60110810,0.927900,,0.97,"2014-11-21"
"Kepler-1130 c","Kepler-1130",2,3,3.26663995,,,0.94,"2021-12-05"
"Kepler-314 b","Kepler-314",1,2,2.46106655,,,0.95,"2016-05-06"
"Kepler-11 f","Kepler-11",1,6,46.68580240,0.247200,,0.92,"2015-08-25"
"Kepler-334 b","Kepler-334",1,3,5.47033089,,,1.07,"2019-04-16"
"Kepler-334 b","Kepler-334",1,3,5.47033376,,,1.07,"2018-09-25"
"Kepler-334 d","Kepler-334",1,3,25.09850830,0.165400,,0.96,"2017-05-08"
"Kepler-338 c","Kepler-338",1,4,24.31110266,,,1.06,"2016-07-26"
"Kepler-106 d","Kepler-106",1,4,23.98020000,,0.02549,1.00,"2016-10-12"
"Kepler-126 c","Kepler-126",1,3,21.86967617,,,1.18,"2016-05-06"
"Kepler-126 c","Kepler-126",1,3,21.86974100,0.162000,,,"2014-05-14"
"Kepler-126 c","Kepler-126",1,3,21.86967617,0.158373,0.00402,1.11,"2024-02-21"
"Kepler-403 c","Kepler-403",1,3,54.28040436,,,1.15,"2019-04-16"
"Kepler-11 g","Kepler-11",1,6,118.38030000,,0.07910,1.05,"2014-08-21"
"PSR J2322-2650 b","PSR J2322-2650",1,1,0.32296400,0.010200,0.79490,1.40,"2017-12-19"
"K2-151 b","K2-151",2,1,3.83559200,0.036500,,0.44,"2018-10-24"
"Kepler-240 b","Kepler-240",1,2,,,,,"2018-09-04"
"Kepler-804 c","Kepler-804",1,2,,,,,"2018-09-04"
"Kepler-292 e","Kepler-292",1,5,,,,,"2018-09-04"
"Kepler-1152 b","Kepler-1152",1,1,,,,,"2018-09-04"
"Kepler-433 b","Kepler-433",1,1,,,,,"2018-09-04"
"Kepler-1222 b","Kepler-1222",1,1,,,,,"2018-09-04"
"Kepler-1226 b","Kepler-1226",1,1,,,,,"2018-09-04"
"Kepler-218 d","Kepler-218",1,3,,,,,"2018-09-04"
"Kepler-224 b","Kepler-224",1,4,,,,,"2018-09-04"
"Kepler-357 d","Kepler-357",1,3,,,,,"2018-09-04"
"Kepler-1084 b","Kepler-1084",1,1,,,,,"2018-09-04"
"Kepler-1087 b","Kepler-1087",1,1,,,,,"2018-09-04"
"Kepler-1096 b","Kepler-1096",1,1,,,,,"2018-09-04"
"Kepler-672 b","Kepler-672",1,1,,,,,"2018-09-04"
"Kepler-594 b","Kepler-594",1,1,,,,,"2018-09-04"
"Kepler-678 b","Kepler-678",1,1,,,,,"2018-09-04"
"Kepler-916 b","Kepler-916",1,1,,,,,"2018-09-04"
"Kepler-928 b","Kepler-928",1,1,,,,,"2018-09-04"
"Kepler-110 c","Kepler-110",1,2,,,,,"2018-09-04"
"Kepler-519 b","Kepler-519",2,1,,,,,"2018-09-04"
"Kepler-148 c","Kepler-148",1,3,,,,,"2018-09-04"
"HD 70573 b","HD 70573",1,1,851.80000000,1.760000,6.10000,1.00,"2015-03-26"
"Kepler-802 b","Kepler-802",1,1,,,,,"2018-09-04"
"Kepler-1036 b","Kepler-1036",1,1,,,,,"2018-09-04"
"Kepler-1117 b","Kepler-1117",1,1,,,,,"2018-09-04"
"KMT-2019-BLG-0842L b","KMT-2019-BLG-0842L",1,1,,3.310000,0.03234,0.76,"2020-10-08"
"Kepler-362 c","Kepler-362",1,2,,,,,"2018-09-04"
"Kepler-1122 b","Kepler-1122",1,1,,,,,"2018-09-04"
"Kepler-1068 b","Kepler-1068",1,1,,,,,"2018-09-04"
"Kepler-279 c","Kepler-279",1,3,,,,,"2018-09-04"
"Kepler-207 d","Kepler-207",1,3,,,,,"2018-09-04"
"Kepler-583 b","Kepler-583",1,1,,,,,"2018-09-04"
"Kepler-1147 b","Kepler-1147",1,1,,,,,"2018-09-04"
"Kepler-895 b","Kepler-895",1,1,,,,,"2018-09-04"
"Kepler-967 c","Kepler-967",1,2,198.71038606,,,,"2016-07-26"
"Kepler-280 c","Kepler-280",1,2,,,,,"2018-09-04"
"Kepler-82 b","Kepler-82",1,5,26.44439337,,,0.91,"2018-09-25"
"Kepler-82 e","Kepler-82",1,5,5.90224578,,,0.91,"2018-09-25"
"Kepler-82 d","Kepler-82",1,5,2.38295159,,,0.91,"2018-09-25"
"2MASS J19383260+4603591 b","2MASS J19383260+4603591",2,3,416.00000000,0.920000,1.90000,0.48,"2015-06-04"
"2MASS J19383260+4603591 b","2MASS J19383260+4603591",2,3,406.00000000,,1.86000,0.48,"2022-04-19"
"Kepler-451 c","2MASS J19383260+4603591",2,3,1460.00000000,,1.61000,0.48,"2022-04-19"
"Kepler-451 d","2MASS J19383260+4603591",2,3,43.00000000,,1.76000,0.48,"2022-04-19"
"TCP J05074264+2447555 b","TCP J05074264+2447555",1,1,,0.780000,0.05978,0.49,"2021-10-19"
"K2-85 b","K2-85",1,1,0.68457500,,,,"2016-06-09"
"Kepler-585 b","Kepler-585",1,1,,,,,"2018-09-04"
"Kepler-722 b","Kepler-722",1,2,,,,,"2018-09-04"
"Kepler-898 b","Kepler-898",1,1,,,,,"2018-09-04"
"Kepler-277 c","Kepler-277",1,2,,,,,"2018-09-04"
"Kepler-611 b","Kepler-611",1,1,,,,,"2018-09-04"
"Kepler-23 d","Kepler-23",1,3,,,,,"2018-09-04"
"Kepler-1066 b","Kepler-1066",1,1,,,,,"2018-09-04"
"Kepler-651 b","Kepler-651",1,1,,,,,"2018-09-04"
"Kepler-224 d","Kepler-224",1,4,,,,,"2018-09-04"
"Kepler-1364 b","Kepler-1364",1,1,13.32180036,,,,"2016-07-26"
"Kepler-146 b","Kepler-146",1,2,,,,,"2018-09-04"
"Kepler-544 b","Kepler-544",1,1,,,,,"2018-09-04"
"Kepler-757 b","Kepler-757",1,1,,,,,"2018-09-04"
"Kepler-850 b","Kepler-850",1,1,,,,,"2018-09-04"
"Kepler-300 c","Kepler-300",1,2,,,,,"2018-09-04"
"Kepler-1000 b","Kepler-1000",1,1,,,,,"2018-09-04"
"Kepler-823 b","Kepler-823",1,1,,,,,"2018-09-04"
"Kepler-1368 b","Kepler-1368",1,1,,,,,"2018-09-04"
"Kepler-1458 b","Kepler-1458",1,1,,,,,"2018-09-04"
"Kepler-267 c","Kepler-267",1,3,,,,,"2018-09-04"
"MOA-2010-BLG-117L b","MOA-2010-BLG-117L",1,1,,2.420000,0.54000,0.58,"2019-12-05"
"Kepler-1496 b","Kepler-1496",1,1,,,,,"2018-09-04"
"Kepler-1503 b","Kepler-1503",1,1,,,,,"2018-09-04"
"Kepler-356 b","Kepler-356",1,2,,,,,"2018-09-04"
"Kepler-417 b","Kepler-417",1,2,,,,,"2018-09-04"
"Kepler-1506 b","Kepler-1506",1,1,,,,,"2018-09-04"
"Kepler-1511 b","Kepler-1511",1,1,,,,,"2018-09-04"
"Kepler-343 c","Kepler-343",1,2,,,,,"2018-09-04"
"Kepler-361 b","Kepler-361",1,2,,,,,"2018-09-04"
"Kepler-304 e","Kepler-304",1,4,,,,,"2018-09-04"
"Kepler-327 c","Kepler-327",1,3,,,,,"2018-09-04"
"Kepler-24 d","Kepler-24",1,4,,,,,"2018-09-04"
"OGLE-2017-BLG-0173L b","OGLE-2017-BLG-0173L",1,1,,3.913000,0.01029,0.40,"2019-12-05"
"OGLE-2017-BLG-1522L b","OGLE-2017-BLG-1522L",1,1,,0.590000,0.75000,0.04,"2019-12-05"
"OGLE-2017-BLG-0373L b","OGLE-2017-BLG-0373L",1,1,,2.575000,0.18900,0.28,"2019-12-05"
"Kepler-53 c","Kepler-53",1,3,38.55759140,0.224800,,1.02,"2015-08-25"
"Kepler-59 c","Kepler-59",1,2,17.97761570,0.137500,,1.07,"2015-08-25"
"Kepler-59 b","Kepler-59",1,2,11.86915070,0.104200,,1.07,"2015-08-25"
"Kepler-59 c","Kepler-59",1,2,17.98012350,,,1.04,"2021-09-20"
"Kepler-104 d","Kepler-104",2,3,51.75529576,,,1.01,"2016-05-06"
"Kepler-11 e","Kepler-11",1,6,31.99550624,0.192100,,0.92,"2014-11-21"
"Kepler-11 b","Kepler-11",1,6,10.30390000,0.091000,0.00600,0.96,"2014-05-14"
"Kepler-11 b","Kepler-11",1,6,10.30375000,0.091000,0.01400,0.95,"2014-05-16"
"Kepler-11 d","Kepler-11",1,6,22.68440000,,0.02280,1.05,"2014-08-21"
"Kepler-314 b","Kepler-314",1,2,2.46106962,,,0.89,"2018-09-25"
"Kepler-314 c","Kepler-314",1,2,5.96040108,0.065000,,1.03,"2015-08-25"
"Kepler-104 b","Kepler-104",2,3,11.42754563,0.092800,,0.81,"2014-11-21"
"Kepler-104 c","Kepler-104",2,3,23.66834635,,,1.08,"2018-09-25"
"Kepler-20 d","Kepler-20",2,6,77.61145500,0.347400,0.04216,0.93,"2023-04-17"
"Kepler-20 b","Kepler-20",2,6,3.69612127,0.044800,,0.88,"2017-05-08"
"Kepler-20 f","Kepler-20",2,6,19.57760730,,,0.96,"2018-09-25"
"Kepler-20 d","Kepler-20",2,6,77.61184000,0.345300,0.06300,0.91,"2017-03-28"
"Kepler-20 f","Kepler-20",2,6,,,,,"2018-09-04"
"Kepler-20 g","Kepler-20",2,6,34.94000000,0.205500,0.06280,0.95,"2017-03-28"
"Kepler-139 b","Kepler-139",1,4,15.77111583,0.124900,,1.04,"2014-11-21"
"Kepler-128 b","Kepler-128",1,2,15.09205000,0.127000,,1.20,"2013-10-28"
"Kepler-128 b","Kepler-128",1,2,15.08960174,,,1.22,"2019-08-23"
"Kepler-126 b","Kepler-126",1,3,10.49563400,,,1.20,"2015-05-21"
"Kepler-126 b","Kepler-126",1,3,10.49572707,,,1.20,"2019-04-16"
"Kepler-126 c","Kepler-126",1,3,21.86969391,,,1.20,"2016-07-26"
"Kepler-95 b","Kepler-95",1,1,11.52306995,0.102279,0.03216,1.07,"2024-02-21"
"Kepler-106 d","Kepler-106",1,4,23.98023480,0.159700,,0.94,"2015-08-25"
"Kepler-106 b","Kepler-106",1,4,6.16491696,0.064600,,0.94,"2014-11-21"
"Kepler-59 b","Kepler-59",1,2,11.86817070,,,1.04,"2021-09-20"
"Kepler-59 b","Kepler-59",1,2,,,,,"2018-09-04"
"BD-08 2823 b","BD-08 2823",1,2,5.60000000,0.060000,0.04000,0.50,"2018-09-04"
"Kepler-53 d","Kepler-53",1,3,9.75192101,0.090200,,1.03,"2017-05-08"
"Kepler-53 c","Kepler-53",1,3,38.55765460,0.225500,,1.03,"2017-05-08"
"BD+14 4559 b","BD+14 4559",1,1,268.94000000,0.780000,1.04000,0.49,"2018-09-04"
"BD-17 63 b","BD-17 63",1,1,655.59998000,1.340000,2.85000,0.31,"2019-09-04"
"GJ 433 b","GJ 433",1,3,7.37090000,0.060000,0.02000,0.59,"2020-02-06"
"HD 102272 b","HD 102272",1,1,127.58000000,0.510000,4.94000,1.45,"2018-09-04"
"HD 102956 b","HD 102956",2,1,6.49480000,0.080000,0.92000,1.59,"2018-12-03"
"Kepler-59 c","Kepler-59",1,2,17.97761570,,,1.12,"2016-05-06"
"Kepler-59 b","Kepler-59",1,2,11.86915070,,,1.12,"2016-05-06"
"Kepler-59 c","Kepler-59",1,2,,,,,"2018-09-04"
"Kepler-53 b","Kepler-53",1,3,18.64932728,,,1.00,"2018-09-25"
"Kepler-53 b","Kepler-53",1,3,18.64895000,0.141000,,1.06,"2013-10-28"
"HD 109246 b","HD 109246",1,1,68.27000000,0.330000,0.86000,1.20,"2018-09-04"
"HD 114386 b","HD 114386",1,1,937.70001000,1.730000,1.14000,0.60,"2018-09-04"
"HD 116029 b","HD 116029",2,2,670.00000000,1.650000,1.40000,0.83,"2018-09-04"
"HD 125595 b","HD 125595",1,1,9.67370000,0.080000,0.02000,0.29,"2018-09-04"
"Kepler-59 c","Kepler-59",1,2,17.97761570,0.137500,,1.07,"2014-11-21"
"Kepler-59 c","Kepler-59",1,2,17.97759021,,,1.12,"2016-07-26"
"Kepler-59 b","Kepler-59",1,2,11.86880387,,,1.12,"2019-04-16"
"Kepler-59 c","Kepler-59",1,2,17.97760370,,,1.12,"2018-09-25"
"Kepler-59 b","Kepler-59",1,2,11.86931440,,,1.12,"2018-09-25"
"Kepler-129 b","Kepler-129",1,3,15.79196594,0.132800,,1.25,"2017-05-08"
"Kepler-129 b","Kepler-129",1,3,15.79000000,0.130000,0.06293,1.18,"2021-06-28"
"Kepler-129 b","Kepler-129",1,3,15.79186000,0.130000,,1.19,"2013-10-28"
"HD 142245 b","HD 142245",3,1,1299.00000000,2.780000,3.07000,3.50,"2018-09-04"
"Kepler-53 d","Kepler-53",1,3,9.75193000,0.091000,,1.06,"2013-10-28"
"Kepler-53 c","Kepler-53",1,3,38.55831000,0.228000,,1.06,"2013-10-28"
"Kepler-129 b","Kepler-129",1,3,15.79193725,0.130500,,1.20,"2014-11-21"
"Kepler-129 b","Kepler-129",1,3,15.79193725,0.130500,,1.20,"2014-11-18"
"Kepler-408 b","Kepler-408",1,1,2.46504552,,,1.14,"2019-04-16"
"Kepler-97 b","Kepler-97",1,2,2.58664125,,,1.05,"2019-04-16"
"Kepler-97 b","Kepler-97",1,2,2.58663808,0.035700,,0.91,"2014-11-21"
"Kepler-1710 b","Kepler-1710",1,1,14.91094205,0.116700,,0.95,"2015-08-25"
"Kepler-36 c","Kepler-36",1,2,16.23300000,,0.02360,1.00,"2020-05-01"
"Kepler-36 c","Kepler-36",1,2,16.23855000,0.128300,0.02500,1.07,"2020-05-01"
"Kepler-36 b","Kepler-36",1,2,13.86825000,,0.01205,1.03,"2020-05-04"
"Kepler-36 b","Kepler-36",1,2,13.84984283,0.114133,0.00342,1.03,"2024-02-21"
"KOI-351 e","KOI-351",1,8,91.93933735,,,1.12,"2016-07-26"
"KOI-351 c","KOI-351",1,8,8.71975915,,,1.12,"2019-04-16"
"KOI-351 b","KOI-351",1,8,7.00815100,0.074000,,1.20,"2014-05-14"
"KOI-351 e","KOI-351",1,8,91.94046030,0.394500,,0.97,"2014-11-18"
"KOI-351 d","KOI-351",1,8,59.73703480,0.296000,,0.97,"2014-11-21"
"KOI-351 f","KOI-351",1,8,124.91633700,0.484000,,0.97,"2014-11-21"
"KOI-351 g","KOI-351",1,8,210.60138430,0.713300,,1.09,"2017-05-08"
"KOI-351 e","KOI-351",1,8,91.94012530,0.410500,,1.09,"2017-05-08"
"HD 145377 b","HD 145377",1,1,103.95000000,0.450000,6.02000,1.20,"2018-09-04"
"HD 149143 b","HD 149143",1,1,4.07200000,0.050000,1.69000,1.73,"2018-09-25"
"Kepler-53 d","Kepler-53",1,3,9.75193182,0.089900,,1.02,"2015-08-25"
"HD 154672 b","HD 154672",1,1,163.94000000,0.600000,5.37000,1.18,"2018-09-04"
"HD 17092 b","HD 17092",1,1,359.89999000,1.310000,10.13000,6.73,"2018-09-04"
"HD 171028 b","HD 171028",1,1,550.00000000,1.320000,2.62000,1.53,"2018-09-04"
"HD 181342 b","HD 181342",1,1,663.00000000,1.780000,3.79000,2.25,"2018-12-03"
"HD 181720 b","HD 181720",1,1,956.00000000,1.850000,0.40000,1.03,"2018-09-04"
"HD 195019 b","HD 195019",2,1,18.20080000,0.138000,3.67000,1.06,"2018-04-25"
"HD 185269 b","HD 185269",3,1,6.83785000,0.080000,1.09000,1.57,"2018-12-03"
"HD 80606 b","HD 80606",2,1,111.43670000,0.456400,4.11400,1.02,"2018-04-25"
"HD 80606 b","HD 80606",2,1,111.43670000,0.456500,4.11600,1.02,"2019-03-18"
"Kepler-53 d","Kepler-53",1,3,9.75193182,0.089900,,1.02,"2014-11-18"
"HD 190647 b","HD 190647",1,1,1038.09998000,2.070000,1.94000,1.14,"2019-06-24"
"Kepler-53 d","Kepler-53",1,3,9.75193182,0.089900,,1.02,"2014-11-21"
"Kepler-53 c","Kepler-53",1,3,38.55830380,,0.11327,0.98,"2021-09-22"
"HD 20782 b","HD 20782",2,5,591.90002000,1.370000,1.95000,1.07,"2019-02-05"
"HD 20868 b","HD 20868",1,1,380.85001000,0.950000,1.25000,0.39,"2018-09-04"
"Kepler-53 d","Kepler-53",1,3,9.75193182,,,0.98,"2016-05-06"
"Kepler-53 c","Kepler-53",1,3,38.55759140,,,0.98,"2016-05-06"
"HD 216770 b","HD 216770",1,1,118.45000000,0.460000,0.57000,0.74,"2018-09-04"
"HD 23079 b","HD 23079",1,1,730.59998000,1.600000,2.61000,1.12,"2018-09-04"
"HD 231701 b","HD 231701",1,1,141.60001000,0.560000,1.31000,1.52,"2018-09-25"
"HD 290327 b","HD 290327",1,1,2443.00000000,3.430000,2.43000,0.84,"2018-09-04"
"HD 30856 b","HD 30856",2,1,912.00000000,2.040000,2.11000,1.65,"2018-12-03"
"HD 330075 b","HD 330075",1,1,3.38773000,0.040000,0.48000,0.47,"2018-09-04"
"HD 4308 b","HD 4308",1,1,15.56000000,0.120000,0.05000,0.93,"2018-09-04"
"HD 4313 b","HD 4313",1,1,356.00000000,1.130000,2.99000,2.47,"2018-12-03"
"Kepler-53 b","Kepler-53",1,3,18.64929678,,,0.98,"2016-05-06"
"HD 5319 b","HD 5319",1,2,641.00000000,1.670000,1.71000,1.44,"2018-12-03"
"HD 5891 b","HD 5891",1,1,177.11000000,0.640000,7.63000,1.93,"2018-09-04"
"HD 63765 b","HD 63765",1,1,358.00000000,0.940000,0.53000,0.65,"2018-09-04"
"Kepler-53 c","Kepler-53",1,3,38.55759140,0.224800,,1.02,"2014-11-18"
"Kepler-53 d","Kepler-53",1,3,,,,,"2018-09-04"
"HD 6718 b","HD 6718",1,1,2496.00000000,3.550000,1.68000,1.08,"2018-09-04"
"HD 76700 b","HD 76700",1,1,3.97097000,0.050000,0.21000,0.99,"2018-09-04"
"Kepler-53 d","Kepler-53",1,3,9.75196200,0.091000,,,"2014-05-14"
"HD 82886 b","HD 82886",1,1,705.00000000,1.580000,2.33000,2.53,"2018-09-04"
"HD 86081 b","HD 86081",2,1,2.13750000,0.030000,1.64000,1.39,"2018-09-25"
"HD 98219 b","HD 98219",1,1,436.89999000,1.320000,2.20000,1.71,"2018-12-03"
"HIP 57274 b","HIP 57274",1,3,8.13520000,0.070000,0.02000,0.29,"2018-09-04"
"BD-13 2130 b","BD-13 2130",1,1,714.29999000,1.660000,9.78000,2.12,"2018-09-04"
"HD 38283 b","HD 38283",1,1,363.20001000,1.020000,0.40000,1.37,"2018-09-04"
"HD 220074 b","HD 220074",1,1,672.09998000,1.600000,16.64000,2.20,"2018-09-04"
"HD 10442 b","HD 10442",1,1,1043.00000000,2.340000,2.94000,2.58,"2018-12-03"
"HD 216536 b","HD 216536",1,1,148.60001000,0.610000,1.05000,0.81,"2018-09-04"
"HD 33844 b","HD 33844",1,2,551.40002000,1.600000,2.01000,1.84,"2018-09-04"
"Kepler-263 b","Kepler-263",1,2,,,,,"2018-09-04"
"Kepler-965 b","Kepler-965",1,1,,,,,"2018-09-04"
"Kepler-1021 b","Kepler-1021",1,1,,,,,"2018-09-04"
"Kepler-351 c","Kepler-351",1,3,,,,,"2018-09-04"
"Kepler-525 b","Kepler-525",1,1,,,,,"2018-09-04"
"Kepler-461 b","Kepler-461",1,1,,,,,"2018-09-04"
"Kepler-754 b","Kepler-754",1,1,,,,,"2018-09-04"
"HD 215152 b","HD 215152",1,4,5.75999000,0.057638,0.00572,0.77,"2018-02-20"
"HD 202206 c","HD 202206",2,1,1260.00000000,2.410000,17.90000,1.07,"2018-05-22"
"Kepler-82 c","Kepler-82",1,5,51.53800000,,,0.85,"2019-07-19"
"Kepler-82 c","Kepler-82",1,5,51.53500000,,0.05800,0.97,"2019-07-19"
"Kepler-82 d","Kepler-82",1,5,2.38295219,,,0.96,"2016-05-06"
"Kepler-82 c","Kepler-82",1,5,51.53868261,,,0.91,"2019-07-19"
"Kepler-82 e","Kepler-82",1,5,5.90225962,,,0.91,"2016-07-26"
"Kepler-82 e","Kepler-82",1,5,,,,,"2018-09-04"
"Kepler-82 c","Kepler-82",1,5,,,,,"2019-07-19"
"Kepler-82 d","Kepler-82",1,5,2.38294665,,,0.91,"2019-04-16"
"Kepler-82 f","Kepler-82",1,5,75.73200000,0.339500,0.06576,0.91,"2019-07-19"
"Kepler-82 b","Kepler-82",1,5,26.44000000,0.168300,0.03823,0.91,"2019-07-19"
"Kepler-82 c","Kepler-82",1,5,51.54000000,0.262600,0.04373,0.91,"2019-07-19"
"Kepler-82 d","Kepler-82",1,5,2.38296100,0.034000,,0.92,"2013-10-28"
"Kepler-82 b","Kepler-82",1,5,26.44435456,0.171800,,0.97,"2014-11-18"
"Kepler-82 d","Kepler-82",1,5,2.38295219,0.034500,,0.97,"2014-11-18"
"Kepler-82 c","Kepler-82",1,5,51.53998542,0.268100,,0.97,"2015-08-25"
"Kepler-82 e","Kepler-82",1,5,5.90224692,0.063200,,0.97,"2015-08-25"
"Kepler-82 c","Kepler-82",1,5,51.53997972,0.263200,,0.92,"2017-05-08"
"Kepler-82 d","Kepler-82",1,5,2.38295159,0.033900,,0.92,"2017-05-08"
"Kepler-82 b","Kepler-82",1,5,26.44435456,0.171800,,0.97,"2014-11-21"
"Kepler-82 d","Kepler-82",1,5,2.38295219,0.034500,,0.97,"2014-11-21"
"Kepler-1326 b","Kepler-1326",1,1,,,,,"2018-09-04"
"Kepler-167 b","Kepler-167",2,4,4.39314700,0.047000,,0.71,"2013-10-28"
"Kepler-167 b","Kepler-167",2,4,4.39315652,0.048200,,0.77,"2014-11-18"
"Kepler-167 b","Kepler-167",2,4,4.39315652,0.048200,,0.77,"2014-11-21"
"Kepler-167 b","Kepler-167",2,4,4.39315652,0.048200,,0.77,"2015-08-25"
"Kepler-167 b","Kepler-167",2,4,4.39315768,0.047700,,0.78,"2017-05-08"
"Kepler-167 b","Kepler-167",2,4,4.39315768,,,0.78,"2018-09-25"
"Kepler-167 b","Kepler-167",2,4,4.39315390,0.048250,,0.78,"2022-07-18"
"Kepler-1333 b","Kepler-1333",1,1,,,,,"2018-09-04"
"Kepler-1568 b","Kepler-1568",1,1,,,,,"2018-09-04"
"Kepler-1572 b","Kepler-1572",1,1,,,,,"2018-09-04"
"Kepler-1575 b","Kepler-1575",1,1,,,,,"2018-09-04"
"Kepler-1343 b","Kepler-1343",1,1,,,,,"2018-09-04"
"HD 207832 b","HD 207832",3,2,160.07000000,0.586000,0.56000,1.05,"2018-09-25"
"HD 37605 c","HD 37605",1,2,2720.00000000,3.740000,3.19000,0.94,"2018-09-25"
"HD 163607 b","HD 163607",1,2,75.19500000,0.362000,0.79000,1.12,"2018-12-03"
"HD 163607 c","HD 163607",1,2,1267.40000000,2.380000,2.16000,1.12,"2018-12-03"
"HD 5319 c","HD 5319",1,2,877.00000000,1.940000,1.02000,1.27,"2018-12-03"
"HD 10442 b","HD 10442",1,1,1053.20000000,2.030000,1.53000,1.01,"2018-12-03"
"HD 75784 b","HD 75784",1,2,341.50000000,1.033000,1.08000,1.26,"2018-12-03"
"HD 224693 b","HD 224693",1,1,26.69040000,0.191000,0.70000,1.31,"2018-09-25"
"HD 231701 b","HD 231701",1,1,141.63000000,0.567000,1.13000,1.21,"2018-09-25"
"HD 98736 b","HD 98736",2,1,968.80000000,1.864000,2.33000,0.92,"2018-09-25"
"HD 148164 b","HD 148164",1,2,328.55000000,0.993000,1.23000,1.21,"2018-09-25"
"HD 211810 b","HD 211810",1,1,1558.00000000,2.656000,0.67000,1.03,"2018-09-25"
"HD 75784 c","HD 75784",1,2,3878.00000000,5.220000,4.50000,1.26,"2018-12-03"
"HD 45652 b","HD 45652",1,1,44.07300000,0.237000,0.43300,0.92,"2018-09-25"
"HD 109749 b","HD 109749",2,1,5.23989100,0.061500,0.27000,1.13,"2018-09-25"
"HD 88133 b","HD 88133",1,1,3.41488700,0.047900,0.28200,1.26,"2018-12-03"
"HD 96167 b","HD 96167",2,1,498.10000000,1.332000,0.71000,1.27,"2018-12-03"
"KMT-2016-BLG-1397L b","KMT-2016-BLG-1397L",1,1,,,,,"2019-12-05"
"HD 37605 c","HD 37605",1,2,2455.00000000,,3.37000,1.00,"2018-11-26"
"Kepler-59 c","Kepler-59",1,2,17.98012000,0.140000,,1.14,"2013-10-28"
"Kepler-59 b","Kepler-59",1,2,11.86817000,0.106000,,1.14,"2013-10-28"
"Kepler-59 c","Kepler-59",1,2,17.97761570,0.137500,,1.07,"2014-11-18"
"Kepler-59 b","Kepler-59",1,2,11.86915070,0.104200,,1.07,"2014-11-21"
"Kepler-53 c","Kepler-53",1,3,38.55765460,,,1.00,"2018-09-25"
"Kepler-53 b","Kepler-53",1,3,18.64934587,,,1.00,"2016-07-26"
"HD 131496 b","HD 131496",1,1,896.00000000,2.010000,1.80000,1.34,"2018-12-03"
"HD 1502 b","HD 1502",1,1,428.50000000,1.262000,2.75000,1.46,"2018-12-03"
"HD 152581 b","HD 152581",1,1,686.50000000,1.660000,1.86900,1.30,"2018-12-03"
"Kepler-53 b","Kepler-53",1,3,18.64929678,0.138500,,1.02,"2015-08-25"
"HD 159868 b","HD 159868",1,2,1184.10000000,2.320000,2.21800,1.19,"2018-12-03"
"HD 163607 c","HD 163607",1,2,1272.00000000,2.390000,2.20100,1.12,"2018-12-03"
"HD 180902 b","HD 180902",2,1,510.90000000,1.400000,1.68500,1.41,"2018-12-03"
"HD 181342 b","HD 181342",1,1,564.10000000,1.592000,2.54000,1.69,"2018-12-03"
"Kepler-53 c","Kepler-53",1,3,,,,,"2018-09-04"
"HD 75784 b","HD 75784",1,2,341.20000000,1.032000,1.00000,1.26,"2018-12-03"
"HD 185269 b","HD 185269",3,1,6.83776000,0.077000,1.01000,1.30,"2018-12-03"
"HD 206610 b","HD 206610",1,1,673.20000000,1.740000,2.03600,1.55,"2018-12-03"
"HD 95089 c","HD 95089",1,2,1785.00000000,3.330000,3.45000,1.54,"2018-12-03"
"HD 13167 b","HD 13167",1,1,2613.00000000,4.100000,3.31000,1.35,"2018-12-03"
"HD 14787 b","HD 14787",1,1,676.60000000,1.700000,1.12100,1.43,"2018-12-03"
"HD 28678 b","HD 28678",1,1,380.20000000,1.180000,1.54200,1.53,"2018-12-03"
"HD 30856 b","HD 30856",2,1,847.00000000,1.850000,1.54700,1.17,"2018-12-03"
"HD 38801 b","HD 38801",1,1,686.80000000,1.660000,10.13000,1.29,"2019-06-24"
"HD 4313 b","HD 4313",1,1,356.21000000,1.157000,1.92700,1.63,"2018-12-03"
"Kepler-53 b","Kepler-53",1,3,18.64932728,0.139000,,1.03,"2017-05-08"
"Kepler-53 b","Kepler-53",1,3,18.64929678,0.138500,,1.02,"2014-11-18"
"Kepler-53 b","Kepler-53",1,3,18.64929678,0.138500,,1.02,"2014-11-21"
